trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1906020,44,2,"44 Ecorse Tyler to West Willow",,1,6502,shp-44-02,1,1
836020,45,2,"Grove to Harry & Grove",,1,6702,shp-45-03,1,1
516020,31,2,"Dexter Ave to Jackson & Wagnor",,1,1402,shp-31-51,1,1
323020,62,2,"U-M - State to Central Campus Transit Ctr",,1,9602,shp-62-08,1,1
528020,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,4102,shp-30-05,1,1
441020,4,2,"Washtenaw to BTC",,0,6202,shp-4-06,1,1
1555020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3202,shp-25-52,1,1
82020,4,2,"Washtenaw to BTC",,0,5702,shp-4-06,1,1
277020,3,2," Huron River to YTC",,1,7302,shp-3-53,1,1
1246020,23,2,"Plymouth to Blake Transit Ctr",,0,2202,shp-23-06,1,1
1685020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3102,shp-25-52,1,1
1990020,28,2,"Pauline to Maple & Pennsylvania",,1,2202,shp-28-12,1,1
1919020,30,2,"Jackson Rd to BTC",,0,4002,shp-30-51,1,1
1165020,46,2,"Huron Paint Creek to Huron River + Textile",,1,6802,shp-46-02,1,1
870020,4,2,"Washtenaw to BTC",,0,6402,shp-4-06,1,1
2853070,29,3,"Liberty to Blake Transit Ctr",,0,1507,shp-29-01,1,1
2964020,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,3602,shp-22-04,1,1
781070,44,3,"44 Ecorse Tyler to YTC",,0,6607,shp-44-52,1,1
1960020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6902,shp-45-51,1,1
1551070,4,3,"Washtenaw to YTC",,1,1607,shp-4-55,1,1
2176020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6802,shp-45-51,1,1
1192070,31,3,"Dexter Ave to Blake Transit Ctr",,0,3407,shp-31-04,1,1
1969020,68,2,"Harris - Ford to Holmes & Ridge",,0,7402,shp-68-51,1,1
532020,34,2,"Maple - Dexter to Blake Transit Ctr",,0,4702,shp-34-01,1,1
987020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1102,shp-6-62,1,1
225020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,502,shp-24-59,1,1
1055010,42,1,"Forest - MacArthur to MacArthur & Harris",,1,6601,shp-42-03,1,1
2233020,47,2,"47 Harriet Michigan to YTC",,0,7602,shp-47-51,1,1
1909070,5,3,"A Packard to BTC",,0,7807,shp-5-01,1,1
539010,30,1,"Jackson Rd to BTC",,0,201,shp-30-51,1,1
1593020,23,2,"Plymouth to Plymouth Rd P&R",,1,2702,shp-23-60,1,1
2427020,5,2,"Packard to Meijer: Carpenter Rd",,1,8402,shp-5-08,1,1
587020,28,2,"28 Pauline to BTC",,0,2402,shp-28-10,1,1
147020,23,2,"Plymouth to Blake Transit Ctr",,0,2402,shp-23-07,1,1
357020,23,2,"Plymouth to Blake Transit Ctr",,0,2002,shp-23-06,1,1
2954020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3002,shp-25-52,1,1
748070,4,3,"Washtenaw to BTC",,0,1607,shp-4-06,1,1
316020,42,2,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6702,shp-42-52,1,1
809020,65,2,"U-M - Downtown - Green to Glacier Hills",,1,9102,shp-65-53,1,1
2990020,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3202,shp-27-04,1,1
2232020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6602,shp-45-51,1,1
2146010,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,101,shp-22-04,1,1
1080020,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7402,shp-47-02,1,1
2199020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1202,shp-6-62,1,1
91020,26,2,"Scio Church to Scio Ridge",,1,1802,shp-26-02,1,1
2312070,6,3,"Ellsworth to Ypsilanti Transit Ctr",,1,707,shp-6-62,1,1
607020,22,2,"Pontiac - Dhu Varren to BTC",,0,3702,shp-22-01,1,1
813020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3102,shp-25-52,1,1
2532070,4,3,"Washtenaw to YTC",,1,1607,shp-4-55,1,1
1058020,63,2,"U-M - Pontiac to Food Gatherers",,1,9902,shp-63-51,1,1
599010,28,1,"Pauline to Maple & Pennsylvania",,1,3301,shp-28-12,1,1
2983020,3,2," Huron River to BTC",,0,7002,shp-3-03,1,1
2788020,44,2,"44 Ecorse Tyler to YTC",,0,6702,shp-44-52,1,1
2349070,46,3,"Paint Creek to Ypsilanti Transit Ctr",,0,6507,shp-46-51,1,1
1730020,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,3702,shp-22-04,1,1
1808020,23,2,"Plymouth to Plymouth Rd P&R",,1,2202,shp-23-60,1,1
1442020,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7602,shp-43-51,1,1
2817020,28,2,"Pauline to Maple & Pennsylvania",,1,2302,shp-28-12,1,1
580010,47,1,"47 Harriet Michigan to YTC",,0,7901,shp-47-51,1,1
2492010,4,1,"Washtenaw to BTC",,0,5001,shp-4-06,1,1
426020,28,2,"Pauline to Maple & Pennsylvania",,1,2702,shp-28-12,1,1
2016020,43,2,"E Michigan Ave to Holmes & Ridge",,1,7402,shp-43-02,1,1
447070,24,3,"Eisenhower - Golfside to Briarwood",,0,407,shp-24-03,1,1
1992020,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3102,shp-27-04,1,1
1464070,30,3,"Jackson Rd to BTC",,0,3707,shp-30-51,1,1
1260070,66,3,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,10307,shp-66-58,1,1
1686070,26,3,"Scio Church to Scio Ridge",,1,1407,shp-26-02,1,1
1750020,61,2,"U-M Miller to Miller Rd P+R",,1,9202,shp-61-51,1,1
3095010,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3401,shp-25-52,1,1
2533020,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7602,shp-43-51,1,1
2078010,23,1,"Plymouth to Green Rd P&R",,1,301,shp-23-61,1,1
1871070,43,3,"E Michigan Ave to Holmes & Ridge",,1,7407,shp-43-02,1,1
76020,23,2,"Plymouth to Blake Transit Ctr",,0,2302,shp-23-06,1,1
938010,6,1,"Ellsworth to Ypsilanti Transit Ctr",,1,601,shp-6-62,1,1
266020,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,6802,shp-46-51,1,1
62020,26,2,"Scio Church to BTC",,0,1702,shp-26-01,1,1
2404020,29,2,"Liberty to Scio Ridge",,1,1802,shp-29-51,1,1
602020,66,2,"Carpenter - Huron Pkwy to Green Rd P&R",,1,8102,shp-66-10,1,1
1257020,33,2,"Newport to Warrington & Newport",,1,4002,shp-33-51,1,1
2526020,4,2,"Washtenaw to BTC",,0,4802,shp-4-06,1,1
1809010,4,1,"Washtenaw to BTC",,0,5001,shp-4-06,1,1
1422020,28,2,"28 Pauline to BTC",,0,2402,shp-28-10,1,1
53070,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3507,shp-30-05,1,1
1870020,31,2,"Dexter Ave to Blake Transit Ctr",,0,1402,shp-31-04,1,1
633020,4,2,"Washtenaw to BTC",,0,5202,shp-4-06,1,1
1759020,28,2,"Pauline to Maple & Pennsylvania",,1,2402,shp-28-12,1,1
2578070,24,3,"Eisenhower - Golfside to Blake Transit Ctr",,0,407,shp-24-01,1,1
1158020,33,2,"Newport to Blake Transit Ctr",,0,4102,shp-33-01,1,1
601020,4,2,"Washtenaw to YTC",,1,6002,shp-4-55,1,1
2305020,3,2," Huron River to YTC",,1,7302,shp-3-53,1,1
2955010,28,1,"Pauline to Maple & Pennsylvania",,1,3301,shp-28-12,1,1
96020,32,2,"Miller - Maple to Pennsylvania & Maple",,1,1502,shp-32-55,1,1
2742020,3,2," Huron River to YTC",,1,7202,shp-3-53,1,1
2401070,24,3,"Eisenhower - Golfside to Blake Transit Ctr",,0,507,shp-24-01,1,1
2177020,4,2,"Washtenaw to YTC",,1,5702,shp-4-55,1,1
2918020,32,2,"Miller - Maple to Blake Transit Ctr",,0,1602,shp-32-06,1,1
2033020,31,2,"Dexter Ave to Jackson & Wagnor",,1,1602,shp-31-51,1,1
2657070,46,3,"Huron Paint Creek to Huron River + Textile",,1,6507,shp-46-02,1,1
1203020,62,2,"62 UM State to CCTC",,1,9402,shp-62-06,1,1
657020,30,2,"Jackson Rd to BTC",,0,3702,shp-30-51,1,1
1569020,46,2,"Huron-Paint Creek to Ypsilanti Transit Ctr",,0,6602,shp-46-56,1,1
442070,24,3,"Eisenhower - Golfside to Blake Transit Ctr",,0,407,shp-24-01,1,1
72010,6,1,"Ellsworth to Blake Transit Ctr",,0,701,shp-6-10,1,1
291020,32,2,"Miller - Maple to Pennsylvania & Maple",,1,1602,shp-32-55,1,1
1761020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6702,shp-45-51,1,1
843070,25,3,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3807,shp-25-09,1,1
2273020,29,2,"Liberty to Scio Ridge",,1,1802,shp-29-51,1,1
2126020,62,2,"U-M - State to State P+R",,0,9302,shp-62-53,1,1
2980020,27,2,"W. Stadium - Oak Valley to Meijer",,1,3102,shp-27-52,1,1
2013070,43,3,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7407,shp-43-51,1,1
1193020,62,2,"U-M - State St to Wolverine Tower",,0,9502,shp-62-54,1,1
2216010,4,1,"Washtenaw to YTC",,1,4801,shp-4-55,1,1
980070,31,3,"Dexter Ave to Jackson & Wagnor",,1,3407,shp-31-51,1,1
643010,27,1,"W. Stadium - Oak Valley to Meijer",,1,3301,shp-27-52,1,1
2311020,4,2,"Washtenaw to YTC",,1,4902,shp-4-55,1,1
11070,3,3," Huron River to YTC",,1,4307,shp-3-53,1,1
107070,26,3,"Scio Church to BTC",,0,1407,shp-26-01,1,1
2937020,26,2,"Scio Church to BTC",,0,1802,shp-26-01,1,1
2269020,28,2,"Pauline to Maple & Pennsylvania",,1,2402,shp-28-12,1,1
278020,43,2,"E Michigan Ave to Holmes & Ridge",,1,7502,shp-43-02,1,1
1902020,63,2,"U-M - Pontiac to Central Campus Transit Center",,0,10102,shp-63-05,1,1
2757070,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3707,shp-30-05,1,1
261020,23,2,"Plymouth to Green Rd P&R",,1,2702,shp-23-59,1,1
494010,4,1,"Washtenaw to YTC",,1,4901,shp-4-55,1,1
1700020,42,2,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6502,shp-42-52,1,1
508020,4,2,"Washtenaw to YTC",,1,5002,shp-4-55,1,1
3064020,6,2,"Ellsworth to Blake Transit Ctr",,0,1002,shp-6-10,1,1
1549010,3,1," Huron River to YTC",,1,4201,shp-3-53,1,1
2858020,62,2,"62 UM State to CCTC",,1,9602,shp-62-06,1,1
2195020,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,3602,shp-30-05,1,1
2551020,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3202,shp-25-09,1,1
2268020,5,2,"A Packard to BTC",,0,8302,shp-5-01,1,1
950020,23,2,"Plymouth to Blake Transit Ctr",,0,2502,shp-23-06,1,1
2213020,44,2,"44 Ecorse Tyler to YTC",,0,6802,shp-44-52,1,1
2908020,24,2,"Eisenhower - Golfside to Blake Transit Ctr",,0,502,shp-24-01,1,1
2572020,4,2,"Washtenaw to BTC",,0,5702,shp-4-06,1,1
254020,61,2,"U-M Miller to Miller Rd P+R",,1,8902,shp-61-51,1,1
251020,62,2,"U-M - State St to Wolverine Tower",,0,9602,shp-62-54,1,1
677020,61,2,"U-M Miller to Miller Rd P+R",,1,9102,shp-61-51,1,1
2913070,6,3,"Ellsworth to Ypsilanti Transit Ctr",,1,607,shp-6-62,1,1
486020,27,2,"W. Stadium - Oak Valley to Meijer",,1,3202,shp-27-52,1,1
1523070,26,3,"Scio Church to Scio Ridge",,1,1407,shp-26-02,1,1
567020,28,2,"28 Pauline to BTC",,0,2302,shp-28-10,1,1
1315070,42,3,"Forest - MacArthur to MacArthur & Harris",,1,6507,shp-42-03,1,1
1908010,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,301,shp-30-05,1,1
881070,28,3,"Pauline to Maple & Pennsylvania",,1,3407,shp-28-12,1,1
236020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,602,shp-24-59,1,1
3026070,25,3,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3807,shp-25-09,1,1
1132070,3,3," Huron River to BTC",,0,4207,shp-3-03,1,1
627020,63,2,"U-M - Pontiac to Food Gatherers",,1,9802,shp-63-51,1,1
1098020,23,2,"Plymouth to Blake Transit Ctr",,0,2202,shp-23-06,1,1
3024020,29,2,"Liberty to Blake Transit Ctr",,0,1802,shp-29-01,1,1
295020,65,2,"U-M - Downtown - Green to Glacier Hills",,1,8902,shp-65-53,1,1
2810020,26,2,"Scio Church to Scio Ridge",,1,1502,shp-26-02,1,1
1823010,5,1,"Packard to Meijer: Carpenter Rd",,1,8001,shp-5-08,1,1
2730070,66,3,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,10307,shp-66-58,1,1
1597070,23,3,"Plymouth to Green Rd P&R",,1,3707,shp-23-61,1,1
1401070,46,3,"Huron Paint Creek to Huron River + Textile",,1,6507,shp-46-02,1,1
474020,65,2,"U-M - Downtown - Green to CCTC",,0,9202,shp-65-03,1,1
1484020,23,2,"Plymouth to Blake Transit Ctr",,0,2702,shp-23-07,1,1
1038070,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3707,shp-30-05,1,1
162020,3,2," Huron River to BTC",,0,7302,shp-3-03,1,1
1357010,5,1,"B Packard to BTC",,0,8101,shp-5-02,1,1
2418020,62,2,"62 UM State to CCTC",,1,9402,shp-62-06,1,1
2558020,45,2,"Grove to Harry & Grove",,1,7202,shp-45-03,1,1
1160010,31,1,"Dexter Ave to Jackson & Wagnor",,1,401,shp-31-51,1,1
372020,31,2,"Dexter Ave to Jackson & Wagnor",,1,1602,shp-31-51,1,1
396020,23,2,"Plymouth to Plymouth Rd P&R",,1,2502,shp-23-60,1,1
2238070,46,3,"Paint Creek to Ypsilanti Transit Ctr",,0,6507,shp-46-51,1,1
2659020,4,2,"Washtenaw to YTC",,1,5002,shp-4-55,1,1
325020,64,2,"Geddes - E. Stadium to Pioneer High School P&R ",,1,10002,shp-64-53,1,1
962020,28,2,"Pauline to Maple & Pennsylvania",,1,2402,shp-28-12,1,1
2525070,4,3,"Washtenaw to YTC",,1,1707,shp-4-55,1,1
476020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6902,shp-45-51,1,1
638020,29,2,"Liberty to Scio Ridge",,1,1802,shp-29-51,1,1
379070,46,3,"Huron Paint Creek to Huron River + Textile",,1,6507,shp-46-02,1,1
2468010,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3301,shp-25-09,1,1
2628070,44,3,"44 Ecorse Tyler to YTC",,0,6607,shp-44-52,1,1
151020,62,2,"62 UM State to CCTC",,1,9302,shp-62-06,1,1
2336020,3,2," Huron River to YTC",,1,7102,shp-3-53,1,1
630070,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6507,shp-42-52,1,1
977020,4,2,"Washtenaw to BTC",,0,5702,shp-4-06,1,1
1533020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1202,shp-6-62,1,1
1428070,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7407,shp-47-02,1,1
526020,6,2,"Ellsworth to Blake Transit Ctr",,0,1002,shp-6-10,1,1
2521020,5,2,"Packard to Ypsilanti Transit Ctr",,1,8302,shp-5-07,1,1
1195020,28,2,"28 Pauline to BTC",,0,2702,shp-28-10,1,1
3097070,23,3,"Plymouth to Blake Transit Ctr",,0,3707,shp-23-08,1,1
2296020,23,2,"Plymouth to Plymouth Rd P&R",,1,2002,shp-23-60,1,1
1614020,24,2,"Eisenhower - Golfside to Blake Transit Ctr",,0,1202,shp-24-01,1,1
74020,29,2,"Liberty to Blake Transit Ctr",,0,1702,shp-29-01,1,1
1588020,32,2,"Miller - Maple to Pennsylvania & Maple",,1,1602,shp-32-55,1,1
2883020,66,2,"Carpenter - Huron Pkwy to Green Rd P&R",,1,8202,shp-66-10,1,1
174020,27,2,"W. Stadium - Oak Valley to Meijer",,1,3002,shp-27-52,1,1
1539020,5,2,"A Packard to BTC",,0,8102,shp-5-01,1,1
63010,26,1,"Scio Church to Scio Ridge",,1,8001,shp-26-02,1,1
791020,5,2,"Packard to Meijer: Carpenter Rd",,1,8202,shp-5-08,1,1
29020,23,2,"Plymouth to Green Rd P&R",,1,2402,shp-23-59,1,1
2000020,66,2,"Carpenter - Huron Pkwy to Meijer",,0,8202,shp-66-51,1,1
974020,23,2,"Plymouth to Blake Transit Ctr",,0,2702,shp-23-06,1,1
2687020,64,2,"Geddes - E. Stadium to Central Campus Transit Ctr",,0,9902,shp-64-02,1,1
951070,23,3,"Plymouth to Green Rd P&R",,1,3607,shp-23-61,1,1
1320020,31,2,"Dexter Ave to Blake Transit Ctr",,0,1502,shp-31-04,1,1
336020,32,2,"Miller - Maple to Blake Transit Ctr",,0,1602,shp-32-06,1,1
40020,62,2,"U-M - State to State P+R",,0,9302,shp-62-53,1,1
1601020,32,2,"Miller - Maple to Pennsylvania & Maple",,1,1602,shp-32-55,1,1
2873070,43,3,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7407,shp-43-51,1,1
2936010,42,1,"Forest - MacArthur to MacArthur & Harris",,1,6601,shp-42-03,1,1
764070,6,3,"Ellsworth to Blake Transit Ctr",,0,607,shp-6-10,1,1
2582070,22,3,"Pontiac - Dhu Varren to BTC",,0,107,shp-22-01,1,1
996070,28,3,"Pauline to Maple & Pennsylvania",,1,3307,shp-28-12,1,1
1889020,28,2,"Pauline to Maple & Pennsylvania",,1,2002,shp-28-12,1,1
1516020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3102,shp-25-52,1,1
215020,27,2,"W. Stadium - Oak Valley to Meijer",,1,3202,shp-27-52,1,1
2530020,33,2,"Newport to Warrington & Newport",,1,4002,shp-33-51,1,1
2457020,45,2,"Grove to Harry & Grove",,1,6702,shp-45-03,1,1
377020,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,6602,shp-46-51,1,1
2431070,4,3,"Washtenaw to BTC",,0,1707,shp-4-06,1,1
877020,33,2,"Newport to Blake Transit Ctr",,0,4102,shp-33-01,1,1
2826020,4,2,"Washtenaw to YTC",,1,5402,shp-4-55,1,1
3022020,34,2,"Maple - Dexter to Blake Transit Ctr",,0,4602,shp-34-01,1,1
1592070,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3407,shp-27-04,1,1
2264020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,1202,shp-24-59,1,1
777070,24,3,"Eisenhower - Golfside to St. Joe's Hospital",,1,507,shp-24-59,1,1
1313020,26,2,"Scio Church to Scio Ridge",,1,1802,shp-26-02,1,1
141020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3102,shp-25-52,1,1
1548020,68,2,"Harris - Ford to Holmes & Ridge",,0,7502,shp-68-51,1,1
2783010,22,1,"Pontiac - Dhu Varren to BTC",,0,101,shp-22-01,1,1
729020,62,2,"U-M - State St to Wolverine Tower",,0,9602,shp-62-54,1,1
1144070,27,3,"W. Stadium - Oak Valley to Meijer",,1,3307,shp-27-52,1,1
418020,62,2,"U-M - State St to Wolverine Tower",,0,9302,shp-62-54,1,1
2079020,23,2,"Plymouth to Plymouth Rd P&R",,1,2702,shp-23-60,1,1
457020,23,2,"Plymouth to Plymouth Rd P&R",,1,2702,shp-23-60,1,1
290020,62,2,"U-M - State St to Wolverine Tower",,0,9402,shp-62-54,1,1
1338020,33,2,"Newport to Blake Transit Ctr",,0,4002,shp-33-01,1,1
2640010,26,1,"Scio Church to Scio Ridge",,1,8101,shp-26-02,1,1
2467020,4,2,"Washtenaw to BTC",,0,5902,shp-4-06,1,1
1148070,6,3,"Ellsworth to Ypsilanti Transit Ctr",,1,707,shp-6-62,1,1
149020,23,2,"Plymouth to Plymouth Rd P&R",,1,2502,shp-23-60,1,1
1794010,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,201,shp-30-05,1,1
3047020,62,2,"62 UM State to CCTC",,1,9302,shp-62-06,1,1
3092020,27,2,"W. Stadium - Oak Valley to Meijer",,1,3102,shp-27-52,1,1
2225070,3,3," Huron River to YTC",,1,4307,shp-3-53,1,1
2639070,43,3,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7407,shp-43-51,1,1
437070,29,3,"Liberty to Scio Ridge",,1,1507,shp-29-51,1,1
558020,62,2,"62 UM State to CCTC",,1,9602,shp-62-06,1,1
1304070,29,3,"Liberty to Scio Ridge",,1,1707,shp-29-51,1,1
2235020,45,2,"Grove to Harry & Grove",,1,6902,shp-45-03,1,1
2981020,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7602,shp-43-51,1,1
238010,3,1," Huron River to BTC",,0,4201,shp-3-03,1,1
1845070,26,3,"Scio Church to BTC",,0,1407,shp-26-01,1,1
808020,23,2,"Plymouth to Green Rd P&R",,1,2702,shp-23-59,1,1
1051020,23,2,"Plymouth to Blake Transit Ctr",,0,2802,shp-23-06,1,1
324070,43,3,"E Michigan Ave to Holmes & Ridge",,1,7407,shp-43-02,1,1
1552070,45,3,"Grove to Harry & Grove",,1,7707,shp-45-03,1,1
2372020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,502,shp-24-59,1,1
1197070,3,3," Huron River to YTC",,1,4307,shp-3-53,1,1
51020,34,2,"Maple - Dexter to Miller Rd P&R",,1,4602,shp-34-51,1,1
2535020,4,2,"Washtenaw to YTC",,1,6002,shp-4-55,1,1
1818020,45,2,"Grove to Harry & Grove",,1,6802,shp-45-03,1,1
1032020,23,2,"Plymouth to Blake Transit Ctr",,0,2502,shp-23-06,1,1
79070,27,3,"W. Stadium - Oak Valley to Meijer",,1,3307,shp-27-52,1,1
932020,3,2," Huron River to BTC",,0,7302,shp-3-03,1,1
2387020,30,2,"Jackson Rd to BTC",,0,3702,shp-30-51,1,1
1426020,42,2,"Forest - MacArthur to MacArthur & Harris",,1,6702,shp-42-03,1,1
559070,3,3," Huron River to YTC",,1,4207,shp-3-53,1,1
114020,28,2,"28 Pauline to BTC",,0,2502,shp-28-10,1,1
250020,26,2,"Scio Church to BTC",,0,1702,shp-26-01,1,1
2256020,47,2,"47 Harriet Michigan to YTC",,0,7602,shp-47-51,1,1
810070,24,3,"Eisenhower - Golfside to Blake Transit Ctr",,0,507,shp-24-01,1,1
1772010,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3401,shp-25-09,1,1
3065020,4,2,"Washtenaw to BTC",,0,5002,shp-4-06,1,1
2415020,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,3802,shp-30-05,1,1
1578010,45,1,"Grove to Harry & Grove",,1,4301,shp-45-03,1,1
2512020,45,2,"Grove to Harry & Grove",,1,6602,shp-45-03,1,1
1247070,27,3,"W. Stadium - Oak Valley to Meijer",,1,3407,shp-27-52,1,1
2032020,22,2,"Pontiac - Dhu Varren to BTC",,0,3902,shp-22-01,1,1
1766010,31,1,"Dexter Ave to Jackson & Wagnor",,1,501,shp-31-51,1,1
2500070,5,3,"Packard to Ypsilanti Transit Ctr",,1,7807,shp-5-07,1,1
1380010,24,1,"Eisenhower - Golfside to County Recreation Ctr",,1,401,shp-24-58,1,1
2172020,23,2,"Plymouth to Plymouth Rd P&R",,1,2302,shp-23-60,1,1
395020,5,2,"Packard to Ypsilanti Transit Ctr",,1,8602,shp-5-07,1,1
2229010,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3301,shp-25-52,1,1
117020,24,2,"Eisenhower - Golfside to Blake Transit Ctr",,0,702,shp-24-01,1,1
2931020,30,2,"Jackson Rd to BTC",,0,4002,shp-30-51,1,1
1757020,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,3902,shp-30-05,1,1
1212020,23,2,"Plymouth to Blake Transit Ctr",,0,2402,shp-23-06,1,1
1782020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1302,shp-6-62,1,1
2004020,23,2,"Plymouth to Green Rd P&R",,1,2702,shp-23-59,1,1
685020,66,2,"Carpenter - Huron Pkwy to Meijer",,0,8602,shp-66-51,1,1
1255020,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7502,shp-47-02,1,1
132070,27,3,"W. Stadium - Oak Valley to Meijer",,1,3407,shp-27-52,1,1
1198010,27,1,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3301,shp-27-04,1,1
1812020,46,2,"Huron Paint Creek to Huron River + Textile",,1,6902,shp-46-02,1,1
628070,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7407,shp-47-02,1,1
608020,4,2,"Washtenaw to YTC",,1,5702,shp-4-55,1,1
2433020,62,2,"U-M - State St to Wolverine Tower",,0,9402,shp-62-54,1,1
2731020,23,2,"Plymouth to Plymouth Rd P&R",,1,2402,shp-23-60,1,1
1027070,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,107,shp-22-04,1,1
978020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,402,shp-24-59,1,1
659020,43,2,"E Michigan Ave to Holmes & Ridge",,1,7602,shp-43-02,1,1
597010,31,1,"Dexter Ave to Blake Transit Ctr",,0,401,shp-31-04,1,1
398020,3,2," Huron River to BTC",,0,7202,shp-3-03,1,1
1989020,46,2,"Huron Paint Creek to Huron River + Textile",,1,6802,shp-46-02,1,1
1743010,43,1,"E Michigan Ave to Holmes & Ridge",,1,7901,shp-43-02,1,1
337020,62,2,"U-M - State St to Wolverine Tower",,0,9402,shp-62-54,1,1
2589020,44,2,"44 Ecorse Tyler to YTC",,0,6602,shp-44-52,1,1
644020,66,2,"Carpenter - Huron Pkwy to Meijer",,0,8502,shp-66-51,1,1
49020,23,2,"Plymouth to Plymouth Rd P&R",,1,2002,shp-23-60,1,1
2009020,33,2,"Newport to Warrington & Newport",,1,4002,shp-33-51,1,1
2922020,42,2,"Forest - MacArthur to MacArthur & Harris",,1,6502,shp-42-03,1,1
1545020,61,2,"U-M Miller to Central Campus Transit Ctr",,0,8902,shp-61-02,1,1
1900010,46,1,"Paint Creek to Ypsilanti Transit Ctr",,0,6501,shp-46-51,1,1
1703020,5,2,"Packard to Ypsilanti Transit Ctr",,1,8502,shp-5-07,1,1
2732020,26,2,"Scio Church to BTC",,0,1802,shp-26-01,1,1
1702070,6,3,"Ellsworth to Ypsilanti Transit Ctr",,1,707,shp-6-62,1,1
1330020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1002,shp-6-62,1,1
3011020,4,2,"Washtenaw to YTC",,1,5302,shp-4-55,1,1
1183020,23,2,"Plymouth to Plymouth Rd P&R",,1,2302,shp-23-60,1,1
1832020,62,2,"U-M - State St to Wolverine Tower",,0,9402,shp-62-54,1,1
879010,42,1,"Forest - MacArthur to MacArthur & Harris",,1,6601,shp-42-03,1,1
2765020,31,2,"Dexter Ave to Blake Transit Ctr",,0,1402,shp-31-04,1,1
3048020,3,2," Huron River to BTC",,0,7102,shp-3-03,1,1
3041020,5,2,"A Packard to BTC",,0,8102,shp-5-01,1,1
288020,61,2,"U-M Miller to Central Campus Transit Ctr",,0,8902,shp-61-02,1,1
